"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"88","2011","11","Tamil Nadu","Tiruchirapalli / Trichy","144.77","638.76","4412.36","0.0","0.0","0.0","37.98","22.37","589.16","10.26","13.24","1289.9","48.22","35.62","738.75","3.8","7.01","1843.17","77.7","460.37","5925.02","3.76","7.31","1943.02","0.0","0.0","0.0","1.15","0.74","643.06","5.22","4.85","928.59","0.0","0.0","0.0","49.37","128.79","2608.82","0.0","0.0","0.0","0.01","0.01","500.0","0.0","0.0","0.0","0.7","0.25","351.65","0.0","0.0","0.0","7.56","14.72","1947.34","0.0","0.0","0.0","0.0","0.0","0.0","52.1","611.84","11743.27","49.21","24.83","504.61","58.2","36.85","95.04","0.16","15.41","49.78"
"88","2012","11","Tamil Nadu","Tiruchirapalli / Trichy","85.54","259.44","3032.89","0.0","0.0","0.0","29.62","19.07","643.92","2.42","1.87","774.32","32.04","20.94","653.46","3.25","4.04","1241.87","85.1","229.1","2692.28","3.5","6.43","1838.54","0.0","0.0","0.0","1.14","0.84","730.64","3.95","2.28","576.16","16.25","6.07","373.22","35.44","76.05","2146.08","6.87","3.83","556.87","0.01","0.0","0.0","0.0","0.0","0.0","0.66","0.22","338.45","0.0","0.0","0.0","4.91","7.31","1490.42","0.04","0.0","0.0","89.12","0.0","0.0","48.84","433.53","8877.33","50.5","10.61","210.05","61.46","28.19","89.64","0.25","10.99","54.4"
"88","2013","11","Tamil Nadu","Tiruchirapalli / Trichy","115.8","589.95","5094.65","0.0","0.0","0.0","53.6","50.13","935.35","8.03","6.13","763.25","61.64","56.27","912.94","3.06","6.45","2106.81","97.35","650.04","6677.66","3.91","9.35","2392.9","0.0","0.0","0.0","1.0","0.69","693.91","7.09","7.02","990.41","32.43","24.62","759.09","36.32","100.71","2773.07","11.07","7.03","635.64","0.01","0.0","0.0","0.0","0.0","0.0","0.82","0.25","311.34","0.0","0.0","0.0","1.85","2.99","1611.33","0.0","0.0","0.0","50.05","111.0","2218.02","40.13","428.45","10676.96","57.26","28.64","500.26","57.43","26.88","84.29","0.28","11.56","28.74"
"88","2014","11","Tamil Nadu","Tiruchirapalli / Trichy","125.77","609.89","4849.1","0.0","0.0","0.0","54.34","93.9","1728.05","19.47","18.78","964.31","73.81","112.68","1526.64","2.63","6.04","2296.15","85.25","789.39","9260.03","4.05","9.82","2423.3","0.0","0.0","0.0","0.91","0.63","690.41","0.0","0.0","0.0","46.1","37.92","822.55","39.86","106.07","2661.36","15.36","10.61","691.17","0.01","0.0","0.0","0.0","0.0","0.0","0.93","0.31","330.83","0.0","0.0","0.0","3.61","5.66","1566.43","0.0","0.0","0.0","59.81","122.65","2050.72","34.46","354.42","10284.25","71.9","41.66","579.35","57.97","35.42","93.37","0.26","12.18","30.08"
"88","2015","11","Tamil Nadu","Tiruchirapalli / Trichy","137.32","601.54","4380.47","0.0","0.0","0.0","38.78","27.14","699.89","18.24","17.43","955.22","57.03","44.57","781.52","2.68","5.42","2026.75","108.04","726.51","6724.57","3.73","10.5","2811.38","0.0","0.0","0.0","0.76","0.54","709.93","0.0","0.0","0.0","46.46","34.71","747.15","42.17","107.4","2547.03","10.46","6.8","650.33","0.0","0.0","0.0","0.0","0.0","0.0","0.74","0.23","317.91","0.0","0.0","0.0","2.37","3.01","1272.2","0.0","0.0","0.0","55.73","117.34","2105.44","36.77","392.79","10682.9","45.54","12.93","284.0","59.31","38.38","97.69","0.39","15.7","30.93"
"88","2016","11","Tamil Nadu","Tiruchirapalli / Trichy","123.55","529.5","4285.73","0.0","0.0","0.0","25.55","18.29","715.77","16.92","3.02","178.67","42.47","21.31","501.78","2.43","6.3","2596.52","91.51","270.31","2953.96","2.28","0.88","384.4","0.0","0.0","0.0","0.84","0.58","693.02","7.82","2.81","359.77","20.02","7.99","399.05","32.33","59.35","1835.71","4.47","1.55","348.11","0.01","0.0","186.3","0.0","0.0","0.0","0.64","0.21","324.66","0.0","0.0","0.0","1.51","1.24","823.72","0.0","0.0","0.0","0.0","0.0","0.0","30.64","232.59","7591.25","43.48","8.76","201.55","58.57","35.17","93.74","0.36","13.64","25.94"
"88","2017","11","Tamil Nadu","Tiruchirapalli / Trichy","99.63","476.51","4782.99","0.0","0.0","0.0","45.73","60.58","1324.74","21.62","14.88","688.24","67.35","75.46","1120.39","2.86","6.69","2342.33","88.69","863.84","9739.86","3.77","11.07","2932.83","0.0","0.0","0.0","0.8","0.74","927.0","9.67","7.8","806.51","29.27","21.54","735.85","41.18","117.78","2860.05","11.31","6.92","611.5","0.0","0.0","0.0","0.0","0.0","0.0","0.85","0.29","340.88","0.0","0.0","0.0","0.8","1.38","1740.62","0.0","0.0","0.0","0.0","0.0","0.0","18.64","177.5","9521.89","59.88","0.03","0.45","0.0","0.0","0.0","0.28","10.23","0.0"
"89","1966","11","Tamil Nadu","Thanjavur","608.0","878.0","1444.08","0.0","0.0","0.0","1.3","1.5","1153.85","0.3","0.3","1000.0","1.6","1.8","1125.0","2.0","1.0","500.0","3.0","3.0","1000.0","3.0","4.0","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","30.91","6.47","209.32","32.0","21.0","656.25","5.3","2.0","377.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55.08","23.0","417.57","4.6","25.1","5456.52","0.2","0.1","500.0","14.76","2.1","16.86","0.0","0.04","0.0"
"89","1967","11","Tamil Nadu","Thanjavur","634.0","920.0","1451.1","0.0","0.0","0.0","1.3","1.5","1153.85","0.7","0.7","1000.0","2.0","2.2","1100.0","1.0","1.0","1000.0","3.0","4.0","1333.33","3.0","3.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","29.16","6.15","210.91","42.0","29.0","690.48","5.3","1.6","301.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65.25","30.6","468.97","4.9","38.5","7857.14","0.6","0.1","166.67","15.1","2.1","17.2","0.0","0.07","0.0"
"89","1968","11","Tamil Nadu","Thanjavur","627.5","1121.0","1786.45","0.0","0.0","0.0","0.4","0.6","1500.0","0.2","0.2","1000.0","0.6","0.8","1333.33","0.9","1.0","1111.11","4.4","5.0","1136.36","3.6","4.0","1111.11","0.0","0.0","0.0","0.0","0.0","0.0","1.4","1.0","714.29","45.19","9.94","219.96","36.2","34.0","939.23","4.1","1.5","365.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.35","35.5","608.4","8.8","77.2","8772.73","0.2","0.1","500.0","15.01","2.04","17.05","0.0","0.07","0.0"
"89","1969","11","Tamil Nadu","Thanjavur","637.4","1028.2","1613.12","0.0","0.0","0.0","0.3","0.4","1333.33","0.2","0.2","1000.0","0.5","0.6","1200.0","0.7","0.5","714.29","4.5","4.8","1066.67","3.8","3.6","947.37","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.5","416.67","29.19","6.2","212.4","37.4","29.4","786.1","5.5","1.9","345.45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","61.49","31.3","509.03","7.3","56.0","7671.23","0.6","0.2","333.33","15.1","1.58","16.68","0.0","0.09","0.01"
"89","1970","11","Tamil Nadu","Thanjavur","649.7","1067.4","1642.91","0.0","0.0","0.0","1.6","1.4","875.0","0.2","0.5","2500.0","1.8","1.9","1055.56","1.0","0.6","600.0","2.6","2.9","1115.38","2.6","2.9","1115.38","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.6","461.54","72.98","-1.0","-1.0","43.2","37.7","872.69","5.5","2.1","381.82","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","68.35","39.8","582.3","5.7","49.3","8649.12","0.5","0.2","400.0","14.68","2.44","17.12","0.0","0.12","0.0"
"89","1971","11","Tamil Nadu","Thanjavur","656.1","1342.2","2045.72","0.0","0.0","0.0","1.3","1.3","1000.0","0.2","0.2","1000.0","1.5","1.5","1000.0","1.1","0.7","636.36","2.5","2.7","1080.0","2.0","2.5","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.0","454.55","96.16","35.25","366.58","46.5","45.2","972.04","6.0","2.2","366.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","71.88","47.4","659.43","5.6","45.6","8142.86","1.3","0.6","461.54","15.43","1.81","17.24","0.0","0.09","0.03"
"89","1972","11","Tamil Nadu","Thanjavur","660.7","1356.5","2053.13","0.0","0.0","0.0","2.0","2.0","1000.0","0.1","0.2","2000.0","2.1","2.2","1047.62","1.2","0.7","583.33","2.2","1.9","863.64","4.5","4.6","1022.22","0.0","0.0","0.0","0.0","0.0","0.0","2.6","1.2","461.54","146.1","48.43","331.49","46.0","42.2","917.39","6.0","2.2","366.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","72.98","44.4","608.39","5.9","51.8","8779.66","0.4","0.2","500.0","13.13","1.33","14.46","0.0","0.06","0.01"
"89","1973","11","Tamil Nadu","Thanjavur","657.0","1296.1","1972.75","0.0","0.0","0.0","0.9","1.9","2111.11","0.1","0.3","3000.0","1.0","2.2","2200.0","1.2","0.9","750.0","3.3","2.6","787.88","3.3","2.9","878.79","0.0","0.0","0.0","0.0","0.0","0.0","2.5","0.7","280.0","170.56","55.37","324.64","51.8","46.6","899.61","7.5","2.8","373.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","78.98","49.4","625.47","6.5","63.8","9815.38","0.3","0.1","333.33","13.51","1.31","14.81","0.0","0.16","0.02"
"89","1974","11","Tamil Nadu","Thanjavur","620.4","943.8","1521.28","0.0","0.0","0.0","1.5","1.5","1000.0","0.1","0.1","1000.0","1.6","1.6","1000.0","1.4","0.7","500.0","3.7","3.0","810.81","3.2","2.9","906.25","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.7","466.67","108.7","33.01","303.68","52.0","48.4","930.77","6.3","1.3","206.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","77.07","49.7","644.87","6.2","61.1","9854.84","0.2","0.1","500.0","12.82","0.26","13.08","0.0","0.09","0.03"
"89","1975","11","Tamil Nadu","Thanjavur","661.0","1280.4","1937.07","0.0","0.0","0.0","1.5","0.9","600.0","0.1","0.2","2000.0","1.6","1.1","687.5","1.7","1.2","705.88","4.8","5.3","1104.17","3.4","5.0","1470.59","0.0","0.0","0.0","0.0","0.0","0.0","1.7","0.9","529.41","105.77","22.88","216.32","55.2","50.4","913.04","6.8","2.7","397.06","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","81.72","53.1","649.78","6.2","73.4","11838.71","0.3","0.1","333.33","12.96","0.24","13.2","0.0","0.07","0.03"
"89","1976","11","Tamil Nadu","Thanjavur","559.3","880.7","1574.65","0.0","0.0","0.0","1.6","1.2","750.0","0.0","0.0","0.0","1.6","1.2","750.0","2.1","2.2","1047.62","5.3","6.9","1301.89","3.7","4.7","1270.27","0.0","0.0","0.0","0.0","0.0","0.0","1.9","0.8","421.05","119.55","40.08","335.26","43.8","48.7","1111.87","6.3","1.9","301.59","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76.64","50.6","660.23","7.6","64.3","8460.53","1.1","0.3","272.73","13.12","0.34","13.46","0.0","0.11","0.08"
"89","1977","11","Tamil Nadu","Thanjavur","630.2","1007.0","1597.91","0.0","0.0","0.0","1.0","1.2","1200.0","0.0","0.0","0.0","1.0","1.2","1200.0","1.8","1.4","777.78","2.9","4.2","1448.28","2.5","3.2","1280.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.5","416.67","144.22","54.17","375.61","56.0","64.2","1146.43","9.0","2.9","322.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","83.33","67.1","805.23","8.2","67.4","8219.51","2.2","1.0","454.55","13.62","2.86","16.47","0.0","0.07","0.07"
"89","1978","11","Tamil Nadu","Thanjavur","635.8","1361.9","2142.03","0.0","0.0","0.0","1.1","1.5","1363.64","0.0","0.0","0.0","1.1","1.5","1363.64","1.6","1.7","1062.5","3.2","3.5","1093.75","3.0","3.4","1133.33","0.0","0.0","0.0","0.0","0.0","0.0","3.4","1.4","411.76","162.0","56.21","346.98","62.6","66.0","1054.31","7.6","2.9","381.58","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.54","68.9","760.99","9.3","60.8","6537.63","2.1","0.9","428.57","12.6","2.55","15.15","0.0","0.09","0.03"
"89","1979","11","Tamil Nadu","Thanjavur","660.2","1367.4","2071.19","0.0","0.0","0.0","1.1","1.2","1090.91","0.0","0.0","0.0","1.1","1.2","1090.91","1.3","1.2","923.08","3.0","4.6","1533.33","3.1","3.5","1129.03","0.0","0.0","0.0","0.0","0.0","0.0","2.4","1.1","458.33","152.34","46.35","304.25","46.7","59.1","1265.52","7.9","1.8","227.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.32","60.9","697.43","9.0","50.3","5588.89","1.7","0.6","352.94","12.01","2.76","14.77","0.0","0.04","0.04"
"89","1980","11","Tamil Nadu","Thanjavur","652.4","1414.7","2168.45","0.0","0.0","0.0","0.4","0.6","1500.0","0.0","0.0","0.0","0.4","0.6","1500.0","1.0","0.9","900.0","2.0","3.0","1500.0","1.5","1.6","1066.67","0.0","0.0","0.0","0.0","0.0","0.0","3.4","1.9","558.82","146.61","47.56","324.4","36.0","56.8","1577.78","10.3","2.4","233.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.24","59.2","719.84","11.0","60.7","5518.18","1.4","0.5","357.14","12.79","2.33","15.1","0.0","0.12","0.03"
"89","1981","11","Tamil Nadu","Thanjavur","658.4","1582.5","2403.55","0.0","0.0","0.0","0.1","0.3","3000.0","0.0","0.0","0.0","0.1","0.3","3000.0","1.4","1.4","1000.0","2.0","4.3","2150.0","2.3","3.3","1434.78","0.0","0.0","0.0","0.0","0.0","0.0","4.6","1.9","413.04","113.56","34.45","303.36","47.5","39.5","831.58","11.5","3.2","278.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","79.17","42.7","539.35","13.2","141.4","10712.12","1.4","0.5","357.14","14.4","2.51","16.9","0.0","0.17","0.02"
"89","1982","11","Tamil Nadu","Thanjavur","558.0","1214.9","2177.24","0.0","0.0","0.0","0.5","0.7","1400.0","0.0","0.0","0.0","0.5","0.7","1400.0","0.9","0.9","1000.0","2.0","9.4","4700.0","2.6","3.2","1230.77","0.0","0.0","0.0","0.0","0.0","0.0","3.8","1.2","315.79","80.59","21.87","271.37","58.0","54.8","944.83","12.3","2.4","195.12","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.4","0.2","500.0","0.0","0.0","0.0","74.76","57.4","767.79","11.2","95.1","8491.07","1.2","0.4","333.33","14.04","5.46","19.5","0.0","0.16","0.02"
"89","1983","11","Tamil Nadu","Thanjavur","552.6","975.2","1764.75","0.0","0.0","0.0","0.6","1.1","1833.33","0.0","0.0","0.0","0.6","1.1","1833.33","2.1","3.3","1571.43","2.0","7.8","3900.0","1.9","2.2","1157.89","0.0","0.0","0.0","0.0","0.0","0.0","2.8","0.8","285.71","130.17","17.35","133.29","67.5","68.9","1020.74","10.7","4.2","392.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","81.26","73.2","900.81","9.1","99.6","10945.05","1.1","0.4","363.64","13.96","2.41","16.38","0.0","0.19","0.07"
"89","1984","11","Tamil Nadu","Thanjavur","671.2","1541.5","2296.63","0.0","0.0","0.0","0.8","0.7","875.0","0.0","0.0","0.0","0.8","0.7","875.0","8.0","8.5","1062.5","2.2","6.2","2818.18","2.3","3.1","1347.83","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.4","636.36","153.32","35.8","233.5","56.5","62.4","1104.42","16.0","5.4","337.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","84.79","67.9","800.8","8.5","68.9","8105.88","6.9","4.5","652.17","14.04","2.11","16.15","0.0","0.11","0.01"
"89","1985","11","Tamil Nadu","Thanjavur","551.1","1290.0","2340.77","0.0","0.0","0.0","1.1","0.9","818.18","0.0","0.0","0.0","1.1","0.9","818.18","1.7","2.0","1176.47","1.6","4.4","2750.0","2.2","3.3","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2","1.9","593.75","110.31","48.59","440.49","60.8","61.3","1008.22","14.3","4.7","328.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","93.19","66.0","708.23","11.3","121.1","10716.81","5.0","2.7","540.0","14.06","1.86","15.92","0.0","0.13","0.02"
"89","1986","11","Tamil Nadu","Thanjavur","514.0","1394.0","2712.06","0.0","0.0","0.0","1.1","1.2","1090.91","0.3","0.4","1333.33","1.4","1.6","1142.86","1.0","2.0","2000.0","2.0","5.0","2500.0","2.0","2.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","666.67","193.86","77.55","400.03","58.0","55.0","948.28","22.7","10.3","453.74","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","102.34","65.3","638.07","12.8","111.7","8726.56","3.0","1.0","333.33","13.63","1.6","15.23","0.0","0.13","0.03"
"89","1987","11","Tamil Nadu","Thanjavur","478.0","1328.0","2778.24","0.0","0.0","0.0","0.8","0.7","875.0","0.2","0.3","1500.0","1.0","1.0","1000.0","1.0","1.0","1000.0","2.0","4.0","2000.0","2.0","2.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","666.67","121.61","48.37","397.75","50.0","58.0","1160.0","30.4","6.7","220.39","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","114.84","64.7","563.39","15.7","177.0","11273.89","7.0","3.0","428.57","13.57","1.83","15.41","0.0","0.08","0.06"
"89","1988","11","Tamil Nadu","Thanjavur","494.3","1557.7","3151.33","0.0","0.0","0.0","0.6","0.9","1500.0","0.1","0.1","1000.0","0.7","1.0","1428.57","1.1","1.0","909.09","1.4","3.0","2142.86","1.3","1.4","1076.92","0.0","0.0","0.0","0.0","0.0","0.0","3.4","1.9","558.82","156.21","58.92","377.18","28.6","53.8","1881.12","25.1","3.8","151.39","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.6","57.6","635.76","20.6","233.1","11315.53","7.8","2.8","358.97","13.74","1.51","15.25","0.0","0.03","0.05"
"89","1989","11","Tamil Nadu","Thanjavur","503.1","1575.1","3130.79","0.0","0.0","0.0","1.1","0.9","818.18","0.3","0.3","1000.0","1.4","1.2","857.14","0.7","0.9","1285.71","1.3","2.6","2000.0","1.7","2.3","1352.94","0.0","0.0","0.0","0.0","0.0","0.0","2.7","1.6","592.59","195.34","72.26","369.92","49.1","58.9","1199.59","21.0","3.1","147.62","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","106.44","62.0","582.49","27.3","310.3","11366.3","3.9","1.3","333.33","13.64","1.54","15.17","0.0","0.02","0.06"
"89","1990","11","Tamil Nadu","Thanjavur","479.98","1492.18","3108.82","0.0","0.0","0.0","8.58","3.59","418.72","0.3","1.77","5956.99","8.88","5.37","604.32","2.73","2.55","932.33","1.25","3.22","2573.58","4.65","7.01","1507.23","0.0","0.0","0.0","0.01","0.0","500.0","0.89","0.55","613.7","182.85","67.41","368.64","47.84","62.89","1314.77","27.77","8.22","295.98","0.02","0.0","200.0","0.0","0.0","0.0","1.27","0.35","272.96","0.0","0.0","0.0","0.03","0.02","600.0","0.2","0.0","0.0","104.45","71.48","684.35","28.1","324.27","11541.35","5.49","1.94","353.19","12.08","3.11","15.19","0.0","0.78","0.0"
"89","1991","11","Tamil Nadu","Thanjavur","495.8","1666.77","3361.79","0.0","0.0","0.0","8.12","2.82","346.87","0.12","1.16","9578.95","8.24","3.98","483.11","2.81","2.49","888.64","0.86","2.15","2506.31","4.78","6.35","1328.04","0.0","0.0","0.0","0.0","0.0","1000.0","0.89","0.49","545.37","169.8","83.22","490.12","58.59","101.34","1729.61","29.42","10.73","364.76","0.03","0.01","250.0","0.0","0.0","0.0","0.89","0.24","268.9","0.0","0.0","0.0","0.04","0.03","571.43","0.93","0.0","0.0","117.63","112.34","955.01","29.42","347.97","11827.12","7.98","3.24","406.26","12.46","3.09","15.55","0.0","0.53","0.0"
"89","1992","11","Tamil Nadu","Thanjavur","552.55","1845.51","3339.96","0.0","0.0","0.0","8.42","1.95","231.0","0.21","0.89","4196.97","8.63","2.83","328.02","2.32","2.35","1014.34","1.13","2.68","2370.79","4.42","6.13","1386.22","0.0","0.0","0.0","0.0","0.0","1000.0","0.84","0.5","598.48","145.57","56.27","386.54","59.03","101.99","1727.71","20.4","8.76","429.48","0.02","0.01","285.71","0.0","0.0","0.0","0.92","0.26","279.48","0.0","0.0","0.0","0.11","0.08","705.88","1.98","0.0","0.0","109.96","111.09","1010.26","22.01","302.58","13748.62","6.56","3.17","482.79","12.83","3.04","15.87","0.0","0.77","0.0"
"89","1993","11","Tamil Nadu","Thanjavur","562.72","1280.84","2276.16","0.0","0.0","0.0","7.29","2.31","316.37","0.15","1.13","7354.17","7.45","3.44","461.54","1.6","1.92","1200.0","0.96","1.92","2000.0","3.84","6.72","1750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.96","0.32","333.33","127.24","47.88","376.3","48.84","95.04","1945.95","18.76","4.6","245.2","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.32","200.0","0.0","0.0","0.0","0.32","0.32","1000.0","7.32","2.0","273.22","76.84","102.6","1335.24","19.0","215.4","11339.23","7.24","2.58","356.91","13.59","3.38","16.98","0.6","0.01","18.59"
"89","1994","11","Tamil Nadu","Thanjavur","552.22","1933.73","3501.73","0.0","0.0","0.0","4.47","1.68","376.52","0.13","0.92","7000.0","4.6","2.6","565.37","1.07","1.49","1392.0","0.63","1.5","2394.77","4.08","2.54","624.46","0.0","0.0","0.0","0.02","0.01","800.0","1.01","0.82","818.15","124.35","57.13","459.46","43.56","73.85","1695.4","18.09","9.3","514.11","0.02","0.01","285.71","0.0","0.0","0.0","0.76","0.2","269.9","0.0","0.0","0.0","0.96","0.89","923.59","2.22","0.0","0.0","95.22","84.25","884.75","29.3","335.5","11448.76","10.55","4.14","391.83","12.84","3.99","16.83","0.01","0.75","0.0"
"89","1995","11","Tamil Nadu","Thanjavur","497.37","1290.05","2593.72","0.0","0.0","0.0","3.99","0.84","209.47","0.07","0.39","5761.9","4.05","1.22","301.5","0.9","1.12","1237.72","0.86","2.07","2396.48","3.99","6.09","1525.98","0.0","0.0","0.0","0.02","0.01","666.67","0.82","0.6","735.22","98.68","24.87","252.07","35.86","57.89","1614.56","14.92","4.81","322.54","0.0","0.0","0.0","0.0","0.0","0.0","0.76","0.2","269.76","0.0","0.0","0.0","0.39","0.36","918.7","1.57","0.0","0.0","84.89","64.85","763.87","31.34","346.59","11060.49","7.29","2.03","278.26","8.23","3.43","11.66","0.01","0.61","16.57"
